鄉鎮市區,交易年月日,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,單價元平方公尺,縣市,住宅面積,屋齡_ADD,X,Y,移轉層次_ADD,總樓層數_ADD
土城區,1080119,住宅大樓(11層含以上有電梯),4,2,3,116325,新北市,190.500,2,296695.379,2764628.961,9,15
土城區,1080429,華廈(10層含以下有電梯),3,2,2,67190,新北市,105.670,22,295076.815,2760809.288,5,7
土城區,1081012,住宅大樓(11層含以上有電梯),2,2,1,133905,新北市,88.570,1,297012.776,2764041.893,13,23
土城區,1080120,華廈(10層含以下有電梯),3,2,2,96345,新北市,155.690,1,291719.264,2760914.512,5,10
土城區,1080421,華廈(10層含以下有電梯),2,2,2,89957,新北市,151.740,1,291719.264,2760914.512,4,10
土城區,1080920,住宅大樓(11層含以上有電梯),0,0,0,115684,新北市,74.600,1,295024.891,2764800.555,7,19
土城區,1080910,住宅大樓(11層含以上有電梯),0,0,0,121881,新北市,111.420,1,295024.891,2764800.555,6,19
土城區,1080128,住宅大樓(11層含以上有電梯),3,2,2,88149,新北市,129.100,10,292430.014,2761975.615,8,12
土城區,1080303,住宅大樓(11層含以上有電梯),3,2,2,147167,新北市,149.490,4,295557.554,2764521.284,16,27
士林區,1080919,公寓(5樓含以下無電梯),3,2,1,166297,臺北市,99.220,36,303408.691,2778188.552,2,5
士林區,1080413,公寓(5樓含以下無電梯),3,2,2,117417,臺北市,107.310,39,304130.967,2778281.558,3,5
士林區,1080924,公寓(5樓含以下無電梯),3,2,1,141670,臺北市,105.880,36,303394.136,2778443.052,4,5
士林區,1080911,公寓(5樓含以下無電梯),3,2,2,73325,臺北市,50.460,49,302066.121,2775820.859,2,4
士林區,1080226,公寓(5樓含以下無電梯),3,2,2,143260,臺北市,124.250,45,303771.032,2779411.004,3,4
士林區,1080914,華廈(10層含以下有電梯),3,2,2,247983,臺北市,177.270,2,303885.501,2779536.355,2,5
士林區,1080223,華廈(10層含以下有電梯),2,2,2,245385,臺北市,179.310,2,303885.501,2779536.355,4,5
士林區,1080408,華廈(10層含以下有電梯),2,1,1,115553,臺北市,32.030,43,303797.175,2779067.947,1,7
士林區,1080615,華廈(10層含以下有電梯),2,2,1,159104,臺北市,89.250,43,303647.979,2779026.497,3,7
士林區,1080614,套房(1房1廳1衛),1,1,1,237776,臺北市,59.720,16,303638.006,2779153.941,4,6
士林區,1080618,公寓(5樓含以下無電梯),6,3,3,157729,臺北市,123.630,45,303642.150,2779336.853,4,4
士林區,1080925,華廈(10層含以下有電梯),3,2,2,176417,臺北市,109.399,44,303020.637,2777086.588,4,7
士林區,1080714,公寓(5樓含以下無電梯),1,2,1,167266,臺北市,102.830,45,302904.458,2777335.188,3,4
七堵區,1080422,華廈(10層含以下有電梯),3,2,2,65335,基隆市,142.650,8,321844.776,2777179.691,1,7
七堵區,1080402,公寓(5樓含以下無電梯),3,2,2,57564,基隆市,86.860,40,322360.683,2777267.169,3,4
七堵區,1080109,住宅大樓(11層含以上有電梯),3,2,2,63471,基隆市,133.920,25,322309.071,2776976.064,7,11
七堵區,1080304,公寓(5樓含以下無電梯),3,1,1,36470,基隆市,27.420,40,322052.945,2776955.889,4,5
七堵區,1080815,公寓(5樓含以下無電梯),3,2,1,37111,基隆市,95.660,39,322296.148,2776826.081,4,4
七堵區,1080721,公寓(5樓含以下無電梯),3,1,2,115434,基隆市,116.950,25,320230.495,2775636.049,1,5
七堵區,1080807,公寓(5樓含以下無電梯),2,2,1,40405,基隆市,83.530,41,320315.004,2775211.710,3,4
七堵區,1080125,華廈(10層含以下有電梯),5,2,3,42906,基隆市,233.070,30,320293.161,2775447.183,5,5
七堵區,1080114,住宅大樓(11層含以上有電梯),3,2,2,71990,基隆市,120.850,25,321837.624,2776697.893,11,12
七堵區,1080406,公寓(5樓含以下無電梯),3,2,2,38839,基隆市,97.840,25,322376.549,2777045.950,5,5
七堵區,1080323,套房(1房1廳1衛),1,1,1,45933,基隆市,49.420,25,321349.794,2775942.339,6,12
七堵區,1080219,公寓(5樓含以下無電梯),4,1,1,20751,基隆市,106.020,41,322611.943,2776587.112,3,4
七堵區,1080909,公寓(5樓含以下無電梯),3,1,1,45331,基隆市,88.240,31,321567.549,2776822.929,3,4
七堵區,1080826,公寓(5樓含以下無電梯),3,2,2,35831,基隆市,97.680,39,321710.549,2776992.969,5,5
七堵區,1080706,公寓(5樓含以下無電梯),3,1,1,45134,基隆市,70.900,49,321924.614,2777050.614,3,4
七堵區,1080907,公寓(5樓含以下無電梯),3,2,1,43234,基隆市,92.520,38,322273.158,2776971.020,4,4
七堵區,1080815,透天厝,2,1,1,77264,基隆市,88.010,51,322062.804,2777006.274,0,2
七堵區,1080127,華廈(10層含以下有電梯),3,2,2,66267,基隆市,118.460,5,320076.360,2775237.578,3,8
七堵區,1080227,華廈(10層含以下有電梯),3,2,2,69231,基隆市,104.000,28,320475.707,2775226.398,1,7
七堵區,1080724,公寓(5樓含以下無電梯),3,2,1,40343,基隆市,89.730,39,320553.280,2775153.049,2,5
七堵區,1080911,透天厝,4,3,4,67293,基隆市,349.220,29,317429.920,2775582.367,0,3
七堵區,1080728,住宅大樓(11層含以上有電梯),3,2,2,68012,基隆市,137.770,1,322567.900,2776471.791,7,11
七堵區,1080728,住宅大樓(11層含以上有電梯),3,2,2,65665,基隆市,143.150,1,322567.900,2776471.791,3,11
七堵區,1080903,住宅大樓(11層含以上有電梯),3,2,2,68041,基隆市,143.150,1,322567.900,2776471.791,7,11
七堵區,1080714,住宅大樓(11層含以上有電梯),4,2,2,66549,基隆市,170.250,1,322567.900,2776471.791,3,11
七堵區,1080630,住宅大樓(11層含以上有電梯),3,2,2,86620,基隆市,125.260,2,319880.833,2774857.319,4,14
七堵區,1080720,住宅大樓(11層含以上有電梯),3,2,2,83114,基隆市,125.250,2,319880.833,2774857.319,8,14
八里區,1080112,公寓(5樓含以下無電梯),4,0,4,53024,新北市,85.810,37,290397.248,2782165.051,5,5
八里區,1080521,住宅大樓(11層含以上有電梯),2,2,1,46047,新北市,83.610,27,290817.235,2782422.176,8,12
八里區,1080516,套房(1房1廳1衛),1,1,1,70516,新北市,37.580,22,291610.342,2782839.260,12,12
八里區,1080927,住宅大樓(11層含以上有電梯),2,2,1,65091,新北市,66.830,1,291341.853,2782790.339,11,11
八里區,1080725,公寓(5樓含以下無電梯),0,0,0,74303,新北市,804.810,11,291761.538,2783256.308,2,4
八里區,1080916,套房(1房1廳1衛),1,1,1,69312,新北市,57.709,13,295957.770,2779160.010,14,29
八里區,1080622,住宅大樓(11層含以上有電梯),1,1,1,58971,新北市,67.830,15,295957.770,2779160.010,15,26
八里區,1080705,住宅大樓(11層含以上有電梯),1,1,1,75098,新北市,83.890,13,295957.770,2779160.010,18,29
八里區,1080921,住宅大樓(11層含以上有電梯),2,1,1,68457,新北市,75.230,12,295285.416,2781167.105,13,14
八里區,1080802,華廈(10層含以下有電梯),3,1,2,57254,新北市,97.810,12,293641.533,2783402.001,7,7
八里區,1080924,華廈(10層含以下有電梯),3,2,2,62165,新北市,98.930,12,293641.533,2783402.001,2,7
八里區,1080901,華廈(10層含以下有電梯),2,2,1,46630,新北市,113.660,27,295432.451,2780346.705,5,8
八里區,1080927,住宅大樓(11層含以上有電梯),2,2,1,54616,新北市,66.830,1,291341.853,2782790.339,8,11
中正區,1080912,住宅大樓(11層含以上有電梯),3,2,2,36656,基隆市,116.760,24,329280.723,2781014.509,14,15
中正區,1080919,套房(1房1廳1衛),1,1,1,54362,基隆市,37.710,23,329687.082,2781604.666,5,18
中正區,1080316,住宅大樓(11層含以上有電梯),3,2,2,47849,基隆市,118.080,23,329687.082,2781604.666,10,18
中正區,1080104,透天厝,3,2,3,162648,基隆市,104.520,74,325382.585,2780895.220,0,1
中正區,1080123,透天厝,3,2,5,56561,基隆市,277.400,2,330429.359,2780216.160,0,4
中正區,1080716,透天厝,4,2,5,54398,基隆市,325.010,2,330357.370,2780167.990,0,4
中正區,1080901,住宅大樓(11層含以上有電梯),2,2,1,64264,基隆市,108.770,1,330307.879,2781355.040,9,14
中正區,1080402,透天厝,2,1,2,20833,基隆市,62.400,39,330551.663,2779934.396,0,2
中正區,1080312,公寓(5樓含以下無電梯),0,0,0,12599,基隆市,103.180,40,330309.400,2781222.080,5,5
中正區,1080830,公寓(5樓含以下無電梯),3,2,1,34741,基隆市,54.690,45,326780.420,2781542.038,3,4
文山區,1080411,公寓(5樓含以下無電梯),3,2,1,151515,臺北市,92.400,38,304340.248,2766089.129,4,5
文山區,1080510,公寓(5樓含以下無電梯),2,2,1,135026,臺北市,84.280,41,304344.364,2766652.583,5,5
文山區,1080105,住宅大樓(11層含以上有電梯),2,1,1,180552,臺北市,77.539,13,304628.749,2765727.279,9,13
文山區,1080612,華廈(10層含以下有電梯),3,2,2,107585,臺北市,146.860,38,304571.232,2765707.242,10,10
文山區,1080615,住宅大樓(11層含以上有電梯),3,2,2,184721,臺北市,151.580,3,307436.765,2764713.862,21,29
文山區,1080125,華廈(10層含以下有電梯),4,2,2,171580,臺北市,192.330,2,307181.886,2765003.526,5,5
文山區,1080714,華廈(10層含以下有電梯),4,2,2,168893,臺北市,192.430,2,307253.451,2765099.271,4,5
文山區,1080407,華廈(10層含以下有電梯),4,2,2,180825,臺北市,282.870,2,307253.451,2765099.271,2,5
文山區,1080428,華廈(10層含以下有電梯),3,2,2,178667,臺北市,167.910,2,307308.728,2765083.765,2,5
文山區,1080907,華廈(10層含以下有電梯),4,2,2,160353,臺北市,192.450,2,307308.728,2765083.765,2,5
文山區,1080317,住宅大樓(11層含以上有電梯),4,2,2,176493,臺北市,183.010,1,305775.690,2764508.680,13,14
文山區,1080626,住宅大樓(11層含以上有電梯),2,1,1,157355,臺北市,87.700,3,306283.507,2766510.739,11,18
文山區,1080119,住宅大樓(11層含以上有電梯),2,2,1,168503,臺北市,98.930,3,306283.507,2766510.739,7,18
文山區,1080511,住宅大樓(11層含以上有電梯),2,2,1,155537,臺北市,107.370,3,306283.507,2766510.739,7,18
文山區,1080424,住宅大樓(11層含以上有電梯),3,2,2,151704,臺北市,168.750,3,306283.507,2766510.739,7,18
文山區,1080415,住宅大樓(11層含以上有電梯),3,2,2,178516,臺北市,121.390,18,305963.147,2766079.455,11,14
文山區,1080327,住宅大樓(11層含以上有電梯),4,2,3,187209,臺北市,229.690,1,306293.588,2764112.430,3,14
文山區,1080608,住宅大樓(11層含以上有電梯),4,2,3,185032,臺北市,229.690,1,306293.588,2764112.430,4,14
文山區,1080703,住宅大樓(11層含以上有電梯),3,2,2,158187,臺北市,195.970,6,307410.380,2764479.998,11,24
文山區,1080123,住宅大樓(11層含以上有電梯),4,2,2,133380,臺北市,143.950,6,308537.477,2764101.561,7,11
文山區,1080427,華廈(10層含以下有電梯),2,2,1,150347,臺北市,103.759,13,305299.500,2765481.089,2,7
文山區,1080604,住宅大樓(11層含以上有電梯),3,2,2,221909,臺北市,173.720,4,305256.414,2765766.779,5,17
文山區,1080531,華廈(10層含以下有電梯),3,2,2,186943,臺北市,159.299,1,308152.436,2764630.274,5,10
文山區,1080616,套房(1房1廳1衛),1,1,1,171452,臺北市,74.540,3,305291.458,2764637.339,5,5
文山區,1080622,華廈(10層含以下有電梯),3,2,2,123410,臺北市,234.989,6,306053.819,2763632.023,2,9
文山區,1080621,華廈(10層含以下有電梯),0,0,0,192007,臺北市,153.640,2,305542.581,2765927.492,4,7
文山區,1080722,華廈(10層含以下有電梯),0,0,0,184848,臺北市,153.640,2,305542.581,2765927.492,5,7
文山區,1080919,華廈(10層含以下有電梯),0,0,0,181593,臺北市,153.640,2,305542.581,2765927.492,3,7
文山區,1080721,住宅大樓(11層含以上有電梯),3,2,2,147399,臺北市,216.420,11,306906.466,2764173.487,2,13
文山區,1080531,住宅大樓(11層含以上有電梯),1,2,1,199880,臺北市,50.030,5,306154.631,2765991.026,9,12
文山區,1080418,華廈(10層含以下有電梯),3,2,1,213546,臺北市,58.910,23,304515.537,2765465.049,3,6
文山區,1080310,住宅大樓(11層含以上有電梯),3,2,2,209134,臺北市,148.230,8,304546.804,2764766.794,14,18
北投區,1080827,華廈(10層含以下有電梯),2,2,1,127252,臺北市,98.229,4,300391.202,2781695.873,2,5
北投區,1080808,公寓(5樓含以下無電梯),3,2,1,180216,臺北市,70.360,47,300306.228,2780892.345,1,4
北投區,1080324,公寓(5樓含以下無電梯),3,2,1,108712,臺北市,65.310,42,300314.512,2780994.600,4,4
北投區,1080407,公寓(5樓含以下無電梯),3,2,2,91490,臺北市,115.750,41,300357.306,2781117.308,4,4
北投區,1080525,套房(1房1廳1衛),1,1,1,172358,臺北市,62.080,8,297121.804,2779694.029,15,19
新店區,1080506,公寓(5樓含以下無電梯),3,2,1,117187,新北市,99.670,46,303925.071,2762700.227,3,4
新店區,1080521,公寓(5樓含以下無電梯),3,2,1,94570,新北市,94.110,45,304038.901,2762828.901,3,4
新店區,1080902,住宅大樓(11層含以上有電梯),3,2,2,136509,新北市,106.220,31,304169.739,2762685.199,10,16
新店區,1080306,公寓(5樓含以下無電梯),4,1,2,107971,新北市,125.960,40,304430.219,2763625.277,2,5
新店區,1080724,公寓(5樓含以下無電梯),2,2,1,155103,新北市,96.710,46,304430.219,2763625.277,1,4
新店區,1080822,公寓(5樓含以下無電梯),3,2,2,97149,新北市,111.170,37,303418.151,2762873.291,5,5
新店區,1080126,住宅大樓(11層含以上有電梯),3,2,2,155892,新北市,125.600,8,303502.071,2762901.407,24,29
新店區,1080627,住宅大樓(11層含以上有電梯),2,2,2,142194,新北市,133.620,8,303502.071,2762901.407,5,25
新店區,1080609,住宅大樓(11層含以上有電梯),4,2,2,145339,新北市,144.490,28,305144.061,2763282.376,19,24
新店區,1080409,住宅大樓(11層含以上有電梯),4,2,2,114072,新北市,133.950,18,304572.973,2760785.134,2,14
新店區,1080427,住宅大樓(11層含以上有電梯),4,2,2,76366,新北市,122.960,13,306571.360,2760863.197,11,12
新店區,1080503,住宅大樓(11層含以上有電梯),3,2,2,206341,新北市,186.100,2,304451.640,2761740.490,14,27
新店區,1080107,住宅大樓(11層含以上有電梯),0,0,0,194324,新北市,268.520,4,304404.985,2761678.285,16,26
新店區,1080224,住宅大樓(11層含以上有電梯),2,1,1,106206,新北市,96.040,2,302286.794,2762425.165,8,14
新店區,1080715,住宅大樓(11層含以上有電梯),3,2,2,108028,新北市,131.910,2,302286.794,2762425.165,5,14
新店區,1080925,住宅大樓(11層含以上有電梯),2,1,1,114659,新北市,92.710,2,302286.794,2762425.165,14,14
新店區,1080719,住宅大樓(11層含以上有電梯),2,2,1,107243,新北市,99.960,2,301907.610,2761838.103,8,24
新店區,1080724,住宅大樓(11層含以上有電梯),2,2,1,109119,新北市,111.530,2,301907.610,2761838.103,9,24
三峽區,1080715,住宅大樓(11層含以上有電梯),2,2,1,84619,新北市,80.360,1,287665.330,2758210.169,8,14
三峽區,1080801,住宅大樓(11層含以上有電梯),2,2,1,86486,新北市,80.360,1,287665.330,2758210.169,10,14
三峽區,1080311,住宅大樓(11層含以上有電梯),3,2,2,60246,新北市,119.509,27,287561.748,2758145.722,2,11
三峽區,1081002,華廈(10層含以下有電梯),3,1,2,54885,新北市,118.430,14,287128.974,2757380.237,4,9
三峽區,1080303,公寓(5樓含以下無電梯),3,1,1,55005,新北市,82.720,29,288363.542,2757829.581,5,5
三峽區,1080331,華廈(10層含以下有電梯),3,1,1,107813,新北市,80.510,29,287461.604,2758787.083,1,6
三峽區,1080707,華廈(10層含以下有電梯),4,3,3,67530,新北市,125.869,29,287461.604,2758787.083,6,6
三峽區,1080324,公寓(5樓含以下無電梯),3,1,1,68971,新北市,58.720,42,287532.761,2758776.717,4,4
三峽區,1080618,套房(1房1廳1衛),1,1,1,82617,新北市,30.259,24,287979.063,2758777.563,9,16
三峽區,1080104,華廈(10層含以下有電梯),1,2,1,69807,新北市,65.180,1,287125.625,2758065.555,7,10
三峽區,1080814,透天厝,3,2,2,81010,新北市,99.000,40,287973.148,2757739.453,0,2
三峽區,1080830,套房(1房1廳1衛),1,1,1,89265,新北市,42.570,10,287450.169,2758580.973,8,13
三峽區,1080920,透天厝,3,2,2,93696,新北市,137.680,32,288290.007,2758273.504,0,2
三峽區,1080224,住宅大樓(11層含以上有電梯),2,2,1,67459,新北市,93.390,2,288240.056,2758246.103,7,12
三峽區,1080303,華廈(10層含以下有電梯),3,2,2,59750,新北市,105.440,26,288240.056,2758246.103,5,7
三峽區,1080803,華廈(10層含以下有電梯),2,2,1,56831,新北市,89.740,26,288057.711,2758327.520,5,7
三峽區,1080731,住宅大樓(11層含以上有電梯),2,2,1,79238,新北市,93.390,2,288075.503,2758397.367,7,12
三峽區,1080324,套房(1房1廳1衛),1,0,1,98290,新北市,39.170,12,287771.750,2759621.535,11,14
三峽區,1080820,套房(1房1廳1衛),1,1,1,113432,新北市,27.769,15,287501.056,2759453.469,3,8
三峽區,1080325,套房(1房1廳1衛),1,1,1,87172,新北市,84.660,14,287716.452,2759275.870,15,15
三峽區,1080329,住宅大樓(11層含以上有電梯),3,2,2,78192,新北市,120.600,14,287716.452,2759275.870,12,15
三峽區,1080422,住宅大樓(11層含以上有電梯),3,2,2,22957,新北市,130.680,14,287716.452,2759275.870,15,15
三峽區,1080402,套房(1房1廳1衛),1,1,1,79825,新北市,36.580,26,287446.831,2758979.083,13,16
三峽區,1080101,套房(1房1廳1衛),1,1,1,85236,新北市,32.850,26,287446.831,2758979.083,12,12
三峽區,1080708,套房(1房1廳1衛),1,1,1,80134,新北市,35.690,25,287459.188,2758951.649,13,16
三峽區,1080701,套房(1房1廳1衛),1,1,1,73069,新北市,47.900,24,287862.819,2758538.534,8,13
三峽區,1080729,住宅大樓(11層含以上有電梯),3,1,2,61926,新北市,118.690,25,287862.819,2758538.534,10,12
三峽區,1080401,住宅大樓(11層含以上有電梯),4,3,2,105643,新北市,110.750,12,287829.331,2758151.683,1,13
三峽區,1081001,透天厝,5,3,2,17284,新北市,162.000,39,291086.367,2758484.506,0,2
三峽區,1080412,住宅大樓(11層含以上有電梯),3,2,3,78628,新北市,301.800,7,287762.583,2759378.759,5,14
三峽區,1080114,住宅大樓(11層含以上有電梯),2,2,1,87110,新北市,101.710,13,287703.750,2759815.989,15,19
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,58910,新北市,129.859,1,287426.558,2757742.123,7,13
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,55449,新北市,129.849,1,287426.558,2757742.123,2,13
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,61220,新北市,129.859,1,287426.558,2757742.123,10,13
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,58987,新北市,129.859,1,287426.558,2757742.123,5,13
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,60906,新北市,130.530,1,287426.558,2757742.123,8,13
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,60906,新北市,130.530,1,287426.558,2757742.123,13,13
三峽區,1080618,住宅大樓(11層含以上有電梯),3,2,2,58224,新北市,130.530,1,287426.558,2757742.123,4,13
三峽區,1080131,住宅大樓(11層含以上有電梯),2,2,1,72382,新北市,88.420,1,286450.674,2758939.538,11,12
